gene_ID	transcript_ID	annot_gene_id	annot_transcript_id	annot_gene_name	annot_transcript_name	n_exons	length	gene_novelty	transcript_novelty	ISM_subtype	barcode01	barcode02	barcode03	barcode04
24	91646	R2_150	TALONT000091646	TALONG000000024	TALONT000091646	6	1087	Known	ISM	Suffix	6717	3089	4772	7174
24	91647	R2_150	TALONT000091647	TALONG000000024	TALONT000091647	5	1066	Known	ISM	Suffix	1685	680	1084	1717
24	91648	R2_150	TALONT000091648	TALONG000000024	TALONT000091648	4	1061	Known	ISM	Suffix	943	354	589	1067
163	91649	TALONG000000163	TALONT000091649	TALONG000000163	TALONT000091649	4	1049	Antisense	NIC	None	85	38	48	99
160	91650	TALONG000000160	TALONT000091650	TALONG000000160	TALONT000091650	5	1073	Antisense	NNC	None	41	16	20	52
75	91653	R2_14	TALONT000091653	TALONG000000075	TALONT000091653	5	1054	Known	NIC	None	40	10	14	39
75	91655	R2_14	TALONT000091655	TALONG000000075	TALONT000091655	4	1065	Known	ISM	Suffix	1262	464	753	1309
160	91658	TALONG000000160	TALONT000091658	TALONG000000160	TALONT000091658	4	1060	Antisense	NIC	None	329	165	224	349
160	91661	TALONG000000160	TALONT000091661	TALONG000000160	TALONT000091661	5	1073	Antisense	NIC	None	35	17	21	48
160	91662	TALONG000000160	TALONT000091662	TALONG000000160	TALONT000091662	5	1078	Antisense	NNC	None	28	11	27	41
160	91664	TALONG000000160	TALONT000091664	TALONG000000160	TALONT000091664	5	1070	Antisense	NNC	None	19	11	18	21
160	91665	TALONG000000160	TALONT000091665	TALONG000000160	TALONT000091665	6	1088	Antisense	NNC	None	64	32	58	89
160	91667	TALONG000000160	TALONT000091667	TALONG000000160	TALONT000091667	4	1049	Antisense	NIC	None	53	22	41	61
160	91668	TALONG000000160	TALONT000091668	TALONG000000160	TALONT000091668	5	1058	Antisense	NIC	None	31	20	25	36
160	91669	TALONG000000160	TALONT000091669	TALONG000000160	TALONT000091669	6	1113	Antisense	ISM	Prefix	1531	745	1139	1615
160	91670	TALONG000000160	TALONT000091670	TALONG000000160	TALONT000091670	7	1175	Antisense	NNC	None	16	10	23	12
160	91673	TALONG000000160	TALONT000091673	TALONG000000160	TALONT000091673	5	1053	Antisense	ISM	Prefix	112	53	77	125
160	91675	TALONG000000160	TALONT000091675	TALONG000000160	TALONT000091675	6	1076	Antisense	NIC	None	127	46	94	139
163	91676	TALONG000000163	TALONT000091676	TALONG000000163	TALONT000091676	4	1056	Antisense	NIC	None	32	17	25	35
160	91678	TALONG000000160	TALONT000091678	TALONG000000160	TALONT000091678	5	1078	Antisense	NNC	None	107	50	82	127
160	91679	TALONG000000160	TALONT000091679	TALONG000000160	TALONT000091679	5	1072	Antisense	NIC	None	46	17	33	61
160	91680	TALONG000000160	TALONT000091680	TALONG000000160	TALONT000091680	4	1034	Antisense	ISM	Suffix	345	138	201	336
160	91681	TALONG000000160	TALONT000091681	TALONG000000160	TALONT000091681	5	1113	Antisense	NIC	None	17	5	12	22
163	91682	TALONG000000163	TALONT000091682	TALONG000000163	TALONT000091682	4	1065	Antisense	ISM	Suffix	41	15	26	49
160	91683	TALONG000000160	TALONT000091683	TALONG000000160	TALONT000091683	5	1061	Antisense	NNC	None	129	51	64	125
160	91687	TALONG000000160	TALONT000091687	TALONG000000160	TALONT000091687	5	1068	Antisense	NNC	None	15	8	9	15
24	91690	R2_150	TALONT000091690	TALONG000000024	TALONT000091690	6	1091	Known	NIC	None	186	76	151	208
75	91691	R2_14	TALONT000091691	TALONG000000075	TALONT000091691	6	1105	Known	ISM	Suffix	400	203	299	482
75	91692	R2_14	TALONT000091692	TALONG000000075	TALONT000091692	6	1113	Known	ISM	Suffix	619	303	447	665
24	91693	R2_150	TALONT000091693	TALONG000000024	TALONT000091693	5	1055	Known	NIC	None	42	17	23	50
24	91694	R2_150	TALONT000091694	TALONG000000024	TALONT000091694	5	1073	Known	NIC	None	104	36	69	107
24	91695	R2_150	TALONT000091695	TALONG000000024	TALONT000091695	6	1086	Known	NIC	None	258	101	168	225
24	91696	R2_150	TALONT000091696	TALONG000000024	TALONT000091696	4	1046	Known	NIC	None	135	63	95	123
24	91697	R2_150	TALONT000091697	TALONG000000024	TALONT000091697	4	1056	Known	NIC	None	14	8	5	15
24	91698	R2_150	TALONT000091698	TALONG000000024	TALONT000091698	4	1084	Known	NIC	None	113	53	85	118
24	91699	R2_150	TALONT000091699	TALONG000000024	TALONT000091699	4	1068	Known	NIC	None	289	117	199	320
24	91700	R2_150	TALONT000091700	TALONG000000024	TALONT000091700	5	1059	Known	NIC	None	17	10	12	23
24	91701	R2_150	TALONT000091701	TALONG000000024	TALONT000091701	5	1066	Known	NIC	None	278	99	154	267
75	91702	R2_14	TALONT000091702	TALONG000000075	TALONT000091702	2	564	Known	ISM	Prefix	410	106	215	364
24	91703	R2_150	TALONT000091703	TALONG000000024	TALONT000091703	5	1049	Known	NIC	None	30	14	14	13
24	91704	R2_150	TALONT000091704	TALONG000000024	TALONT000091704	5	1080	Known	NIC	None	176	64	118	181
24	91705	R2_150	TALONT000091705	TALONG000000024	TALONT000091705	5	1073	Known	NIC	None	74	31	51	82
24	91707	R2_150	TALONT000091707	TALONG000000024	TALONT000091707	5	1056	Known	NIC	None	66	28	47	78
24	91708	R2_150	TALONT000091708	TALONG000000024	TALONT000091708	4	947	Known	NIC	None	32	8	26	40
24	91709	R2_150	TALONT000091709	TALONG000000024	TALONT000091709	4	1057	Known	NIC	None	98	31	57	132
24	91710	R2_150	TALONT000091710	TALONG000000024	TALONT000091710	3	780	Known	NNC	None	25	11	14	21
24	91712	R2_150	TALONT000091712	TALONG000000024	TALONT000091712	5	1053	Known	NIC	None	81	37	44	84
24	91713	R2_150	TALONT000091713	TALONG000000024	TALONT000091713	4	1039	Known	NIC	None	26	13	24	22
75	91714	R2_14	TALONT000091714	TALONG000000075	TALONT000091714	4	1071	Known	NIC	None	368	145	230	368
24	91715	R2_150	TALONT000091715	TALONG000000024	TALONT000091715	6	1076	Known	NIC	None	60	32	43	74
75	91717	R2_14	TALONT000091717	TALONG000000075	TALONT000091717	5	1078	Known	ISM	Suffix	43	20	24	47
24	91718	R2_150	TALONT000091718	TALONG000000024	TALONT000091718	3	1030	Known	ISM	Suffix	28	6	12	33
75	91722	R2_14	TALONT000091722	TALONG000000075	TALONT000091722	4	1060	Known	ISM	Both	404	161	268	492
24	91723	R2_150	TALONT000091723	TALONG000000024	TALONT000091723	5	1079	Known	NIC	None	109	43	62	100
75	91724	R2_14	TALONT000091724	TALONG000000075	TALONT000091724	6	1095	Known	ISM	Suffix	58	27	51	69
24	91726	R2_150	TALONT000091726	TALONG000000024	TALONT000091726	4	1057	Known	NIC	None	68	31	46	71
75	91727	R2_14	TALONT000091727	TALONG000000075	TALONT000091727	4	1083	Known	NIC	None	121	52	86	123
24	91729	R2_150	TALONT000091729	TALONG000000024	TALONT000091729	5	1061	Known	ISM	Prefix	205	89	134	189
24	91730	R2_150	TALONT000091730	TALONG000000024	TALONT000091730	5	741	Known	ISM	Prefix	85	34	49	87
24	91732	R2_150	TALONT000091732	TALONG000000024	TALONT000091732	4	1079	Known	NIC	None	89	38	61	101
75	91733	R2_14	TALONT000091733	TALONG000000075	TALONT000091733	4	643	Known	ISM	Prefix	350	75	186	251
24	91735	R2_150	TALONT000091735	TALONG000000024	TALONT000091735	6	1093	Known	NIC	None	16	10	21	30
24	91736	R2_150	TALONT000091736	TALONG000000024	TALONT000091736	4	1065	Known	NIC	None	15	10	15	29
75	91737	R2_14	TALONT000091737	TALONG000000075	TALONT000091737	5	1089	Known	NIC	None	41	15	27	49
24	91741	R2_150	TALONT000091741	TALONG000000024	TALONT000091741	4	1046	Known	ISM	Suffix	62	25	41	72
24	91743	R2_150	TALONT000091743	TALONG000000024	TALONT000091743	6	1093	Known	NIC	None	39	14	24	48
24	91752	R2_150	TALONT000091752	TALONG000000024	TALONT000091752	6	1113	Known	NNC	None	14	12	9	15
24	91754	R2_150	TALONT000091754	TALONG000000024	TALONT000091754	5	1077	Known	NIC	None	11	5	7	13
24	91757	R2_150	TALONT000091757	TALONG000000024	TALONT000091757	5	1085	Known	ISM	Suffix	133	67	104	151
24	91759	R2_150	TALONT000091759	TALONG000000024	TALONT000091759	6	1090	Known	NIC	None	28	9	11	19
24	91760	R2_150	TALONT000091760	TALONG000000024	TALONT000091760	6	1082	Known	NIC	None	27	14	18	24
24	91762	R2_150	TALONT000091762	TALONG000000024	TALONT000091762	3	627	Known	ISM	Both	168	58	98	133
24	91763	R2_150	TALONT000091763	TALONG000000024	TALONT000091763	6	1097	Known	NIC	None	14	10	10	12
24	91768	R2_150	TALONT000091768	TALONG000000024	TALONT000091768	5	1070	Known	NIC	None	16	8	7	15
24	91769	R2_150	TALONT000091769	TALONG000000024	TALONT000091769	5	1067	Known	NIC	None	14	6	6	17
24	91771	R2_150	TALONT000091771	TALONG000000024	TALONT000091771	3	1038	Known	NIC	None	21	10	16	21
24	91778	R2_150	TALONT000091778	TALONG000000024	TALONT000091778	5	1083	Known	NIC	None	16	11	9	20
24	91779	R2_150	TALONT000091779	TALONG000000024	TALONT000091779	5	1073	Known	NIC	None	25	14	20	28
24	91789	R2_150	TALONT000091789	TALONG000000024	TALONT000091789	6	1085	Known	NIC	None	42	16	25	56
24	91791	R2_150	TALONT000091791	TALONG000000024	TALONT000091791	6	1078	Known	NIC	None	24	11	19	33
24	91793	R2_150	TALONT000091793	TALONG000000024	TALONT000091793	4	1037	Known	NIC	None	15	12	9	17
24	91796	R2_150	TALONT000091796	TALONG000000024	TALONT000091796	4	1028	Known	NIC	None	10	5	9	6
24	91797	R2_150	TALONT000091797	TALONG000000024	TALONT000091797	5	1073	Known	NIC	None	20	6	10	16
24	91805	R2_150	TALONT000091805	TALONG000000024	TALONT000091805	6	1094	Known	NIC	None	16	5	16	25
24	91806	R2_150	TALONT000091806	TALONG000000024	TALONT000091806	5	1063	Known	NIC	None	83	32	49	100
24	91807	R2_150	TALONT000091807	TALONG000000024	TALONT000091807	6	1078	Known	NIC	None	10	6	7	12
24	91809	R2_150	TALONT000091809	TALONG000000024	TALONT000091809	5	990	Known	NIC	None	14	8	5	9
24	91812	R2_150	TALONT000091812	TALONG000000024	TALONT000091812	4	1037	Known	ISM	Prefix	75	16	26	53
24	91818	R2_150	TALONT000091818	TALONG000000024	TALONT000091818	5	1066	Known	NIC	None	13	5	5	13
24	91819	R2_150	TALONT000091819	TALONG000000024	TALONT000091819	6	1101	Known	NIC	None	15	8	16	16
24	91833	R2_150	TALONT000091833	TALONG000000024	TALONT000091833	5	890	Known	NIC	None	60	22	43	65
24	91836	R2_150	TALONT000091836	TALONG000000024	TALONT000091836	6	1074	Known	NIC	None	28	5	17	20
24	91842	R2_150	TALONT000091842	TALONG000000024	TALONT000091842	6	1102	Known	NIC	None	13	5	10	15
75	91861	R2_14	TALONT000091861	TALONG000000075	TALONT000091861	5	936	Known	ISM	Suffix	626	164	396	634
75	91868	R2_14	TALONT000091868	TALONG000000075	TALONT000091868	4	951	Known	ISM	Suffix	49	8	32	52
24	91878	R2_150	TALONT000091878	TALONG000000024	TALONT000091878	6	1101	Known	NIC	None	13	5	9	13
24	91885	R2_150	TALONT000091885	TALONG000000024	TALONT000091885	5	1054	Known	ISM	None	28	11	20	36
24	91886	R2_150	TALONT000091886	TALONG000000024	TALONT000091886	6	1110	Known	NIC	None	9	9	6	16
24	91896	R2_150	TALONT000091896	TALONG000000024	TALONT000091896	5	1090	Known	NIC	None	29	8	24	34
75	91899	R2_14	TALONT000091899	TALONG000000075	TALONT000091899	5	1051	Known	ISM	Suffix	7	6	7	5
24	91947	R2_150	TALONT000091947	TALONG000000024	TALONT000091947	5	1061	Known	ISM	Prefix	19	8	10	34
24	91948	R2_150	TALONT000091948	TALONG000000024	TALONT000091948	6	1078	Known	NIC	None	5	7	5	7
24	91950	R2_150	TALONT000091950	TALONG000000024	TALONT000091950	5	1075	Known	NIC	None	7	5	12	6
24	91982	R2_150	TALONT000091982	TALONG000000024	TALONT000091982	5	1109	Known	NIC	None	6	5	5	10
24	92000	R2_150	TALONT000092000	TALONG000000024	TALONT000092000	5	1076	Known	NIC	None	8	10	8	11
24	92048	R2_150	TALONT000092048	TALONG000000024	TALONT000092048	5	1101	Known	NIC	None	9	5	10	12
24	92052	R2_150	TALONT000092052	TALONG000000024	TALONT000092052	4	928	Known	NIC	None	159	32	81	149
24	92073	R2_150	TALONT000092073	TALONG000000024	TALONT000092073	4	927	Known	NIC	None	486	136	266	503
24	92119	R2_150	TALONT000092119	TALONG000000024	TALONT000092119	6	1089	Known	NIC	None	6	7	12	9
24	92146	R2_150	TALONT000092146	TALONG000000024	TALONT000092146	4	929	Known	NIC	None	362	100	215	357
24	92178	R2_150	TALONT000092178	TALONG000000024	TALONT000092178	4	898	Known	NIC	None	109	25	69	104
24	92203	R2_150	TALONT000092203	TALONG000000024	TALONT000092203	4	952	Known	NIC	None	57	8	30	41
24	92251	R2_150	TALONT000092251	TALONG000000024	TALONT000092251	6	954	Known	NNC	None	152	49	112	146
24	92311	R2_150	TALONT000092311	TALONG000000024	TALONT000092311	6	952	Known	NIC	None	31	17	21	41
24	92334	R2_150	TALONT000092334	TALONG000000024	TALONT000092334	5	940	Known	NIC	None	54	13	39	63
24	92342	R2_150	TALONT000092342	TALONG000000024	TALONT000092342	4	883	Known	NIC	None	18	5	12	26
24	92346	R2_150	TALONT000092346	TALONG000000024	TALONT000092346	5	950	Known	NIC	None	118	28	70	125
24	92398	R2_150	TALONT000092398	TALONG000000024	TALONT000092398	5	1075	Known	NIC	None	40	15	19	28
24	92400	R2_150	TALONT000092400	TALONG000000024	TALONT000092400	6	1082	Known	ISM	Suffix	1188	440	817	1154
24	92406	R2_150	TALONT000092406	TALONG000000024	TALONT000092406	6	1084	Known	NIC	None	410	178	280	435
24	92408	R2_150	TALONT000092408	TALONG000000024	TALONT000092408	6	1079	Known	NIC	None	34	14	26	42
24	92413	R2_150	TALONT000092413	TALONG000000024	TALONT000092413	5	1073	Known	NNC	None	69	15	47	70
24	92417	R2_150	TALONT000092417	TALONG000000024	TALONT000092417	6	1085	Known	NNC	None	10	7	14	10
75	92422	R2_14	TALONT000092422	TALONG000000075	TALONT000092422	5	1074	Known	ISM	Suffix	160	54	90	151
24	92424	R2_150	TALONT000092424	TALONG000000024	TALONT000092424	5	1065	Known	NNC	None	19	10	12	21
24	92425	R2_150	TALONT000092425	TALONG000000024	TALONT000092425	5	1074	Known	NIC	None	106	54	73	114
24	92426	R2_150	TALONT000092426	TALONG000000024	TALONT000092426	5	1073	Known	ISM	Prefix	44	14	32	42
24	92429	R2_150	TALONT000092429	TALONG000000024	TALONT000092429	4	1067	Known	NNC	None	72	26	39	63
24	92432	R2_150	TALONT000092432	TALONG000000024	TALONT000092432	6	1094	Known	NIC	None	23	9	11	19
24	92440	R2_150	TALONT000092440	TALONG000000024	TALONT000092440	6	1087	Known	NIC	None	98	38	70	107
24	92441	R2_150	TALONT000092441	TALONG000000024	TALONT000092441	5	1066	Known	NNC	None	14	7	8	16
24	92442	R2_150	TALONT000092442	TALONG000000024	TALONT000092442	6	1087	Known	NIC	None	88	40	48	90
24	92448	R2_150	TALONT000092448	TALONG000000024	TALONT000092448	6	1108	Known	NIC	None	29	17	22	27
24	92466	R2_150	TALONT000092466	TALONG000000024	TALONT000092466	6	1101	Known	NIC	None	63	39	46	77
24	92473	R2_150	TALONT000092473	TALONG000000024	TALONT000092473	5	1075	Known	ISM	Prefix	25	14	19	34
24	92475	R2_150	TALONT000092475	TALONG000000024	TALONT000092475	6	1082	Known	NIC	None	30	5	14	26
24	92478	R2_150	TALONT000092478	TALONG000000024	TALONT000092478	6	1092	Known	NIC	None	17	6	7	13
24	92486	R2_150	TALONT000092486	TALONG000000024	TALONT000092486	6	1088	Known	NIC	None	18	10	18	31
24	92492	R2_150	TALONT000092492	TALONG000000024	TALONT000092492	6	1092	Known	NIC	None	16	10	17	20
24	92494	R2_150	TALONT000092494	TALONG000000024	TALONT000092494	4	1065	Known	ISM	Prefix	42	13	23	41
24	92495	R2_150	TALONT000092495	TALONG000000024	TALONT000092495	5	1073	Known	NNC	None	26	15	23	30
24	92502	R2_150	TALONT000092502	TALONG000000024	TALONT000092502	5	1066	Known	NIC	None	57	20	45	68
24	92518	R2_150	TALONT000092518	TALONG000000024	TALONT000092518	6	1083	Known	NIC	None	36	16	18	25
24	92522	R2_150	TALONT000092522	TALONG000000024	TALONT000092522	5	1078	Known	NIC	None	22	14	21	25
24	92531	R2_150	TALONT000092531	TALONG000000024	TALONT000092531	5	1064	Known	NNC	None	11	10	8	9
24	92567	R2_150	TALONT000092567	TALONG000000024	TALONT000092567	5	1065	Known	NNC	None	17	6	8	9
24	92568	R2_150	TALONT000092568	TALONG000000024	TALONT000092568	5	942	Known	NIC	None	57	19	32	66
24	92578	R2_150	TALONT000092578	TALONG000000024	TALONT000092578	6	1081	Known	NIC	None	7	5	9	14
24	92585	R2_150	TALONT000092585	TALONG000000024	TALONT000092585	5	942	Known	NIC	None	22	6	13	22
24	92590	R2_150	TALONT000092590	TALONG000000024	TALONT000092590	6	1107	Known	NIC	None	13	5	7	20
24	92623	R2_150	TALONT000092623	TALONG000000024	TALONT000092623	6	1095	Known	NIC	None	15	12	12	22
24	92636	R2_150	TALONT000092636	TALONG000000024	TALONT000092636	5	1063	Known	NIC	None	8	6	7	14
24	93767	R2_150	TALONT000093767	TALONG000000024	TALONT000093767	6	963	Known	NIC	None	18	8	10	10
24	94428	R2_150	TALONT000094428	TALONG000000024	TALONT000094428	5	925	Known	NIC	None	25	12	14	39
75	94516	R2_14	TALONT000094516	TALONG000000075	TALONT000094516	4	936	Known	ISM	None	122	51	91	165
24	94537	R2_150	TALONT000094537	TALONG000000024	TALONT000094537	5	933	Known	NIC	None	34	7	22	41
24	94754	R2_150	TALONT000094754	TALONG000000024	TALONT000094754	5	926	Known	NIC	None	105	29	63	87
163	95295	TALONG000000163	TALONT000095295	TALONG000000163	TALONT000095295	4	1080	Antisense	ISM	Prefix	186	81	121	223
160	95296	TALONG000000160	TALONT000095296	TALONG000000160	TALONT000095296	5	1058	Antisense	NIC	None	60	32	43	82
160	95297	TALONG000000160	TALONT000095297	TALONG000000160	TALONT000095297	4	648	Antisense	ISM	Suffix	91	40	63	56
163	95298	TALONG000000163	TALONT000095298	TALONG000000163	TALONT000095298	4	1053	Antisense	NIC	None	24	19	16	34
163	95299	TALONG000000163	TALONT000095299	TALONG000000163	TALONT000095299	6	1117	Antisense	NIC	None	14	11	14	23
163	95302	TALONG000000163	TALONT000095302	TALONG000000163	TALONT000095302	3	626	Antisense	ISM	Suffix	54	25	36	38
163	95303	TALONG000000163	TALONT000095303	TALONG000000163	TALONT000095303	5	1081	Antisense	ISM	Prefix	61	25	56	53
160	95304	TALONG000000160	TALONT000095304	TALONG000000160	TALONT000095304	5	1103	Antisense	NIC	None	32	18	25	43
160	95306	TALONG000000160	TALONT000095306	TALONG000000160	TALONT000095306	6	1096	Antisense	NIC	None	25	19	21	35
160	95307	TALONG000000160	TALONT000095307	TALONG000000160	TALONT000095307	6	1078	Antisense	NIC	None	145	55	82	139
160	95308	TALONG000000160	TALONT000095308	TALONG000000160	TALONT000095308	6	1105	Antisense	ISM	Prefix	308	145	222	358
160	95310	TALONG000000160	TALONT000095310	TALONG000000160	TALONT000095310	4	1039	Antisense	NIC	None	31	10	14	24
160	95311	TALONG000000160	TALONT000095311	TALONG000000160	TALONT000095311	5	1070	Antisense	NIC	None	6	6	6	5
160	95312	TALONG000000160	TALONT000095312	TALONG000000160	TALONT000095312	5	1089	Antisense	NIC	None	108	37	68	74
160	95313	TALONG000000160	TALONT000095313	TALONG000000160	TALONT000095313	5	1078	Antisense	NIC	None	44	22	19	54
160	95314	TALONG000000160	TALONT000095314	TALONG000000160	TALONT000095314	5	1057	Antisense	NIC	None	21	6	20	16
163	95315	TALONG000000163	TALONT000095315	TALONG000000163	TALONT000095315	6	1086	Antisense	NIC	None	28	10	14	41
160	95318	TALONG000000160	TALONT000095318	TALONG000000160	TALONT000095318	4	1080	Antisense	NIC	None	82	30	36	71
163	95319	TALONG000000163	TALONT000095319	TALONG000000163	TALONT000095319	5	931	Antisense	ISM	Prefix	14164	4010	9026	14635
163	95323	TALONG000000163	TALONT000095323	TALONG000000163	TALONT000095323	4	1071	Antisense	ISM	Prefix	37	20	34	47
163	95324	TALONG000000163	TALONT000095324	TALONG000000163	TALONT000095324	6	1093	Antisense	NIC	None	83	44	55	71
160	95325	TALONG000000160	TALONT000095325	TALONG000000160	TALONT000095325	5	1078	Antisense	NIC	None	47	12	34	38
160	95327	TALONG000000160	TALONT000095327	TALONG000000160	TALONT000095327	3	1030	Antisense	NIC	None	40	22	34	45
160	95332	TALONG000000160	TALONT000095332	TALONG000000160	TALONT000095332	5	1083	Antisense	NIC	None	24	10	10	24
160	95334	TALONG000000160	TALONT000095334	TALONG000000160	TALONT000095334	4	1075	Antisense	NIC	None	127	55	92	148
160	95336	TALONG000000160	TALONT000095336	TALONG000000160	TALONT000095336	5	1066	Antisense	NIC	None	20	7	5	12
160	95337	TALONG000000160	TALONT000095337	TALONG000000160	TALONT000095337	6	1074	Antisense	NIC	None	81	31	54	93
160	95341	TALONG000000160	TALONT000095341	TALONG000000160	TALONT000095341	5	1061	Antisense	ISM	Suffix	25	8	13	15
160	95342	TALONG000000160	TALONT000095342	TALONG000000160	TALONT000095342	5	1081	Antisense	NIC	None	20	8	9	33
163	95344	TALONG000000163	TALONT000095344	TALONG000000163	TALONT000095344	6	1091	Antisense	NIC	None	40	13	18	27
160	95353	TALONG000000160	TALONT000095353	TALONG000000160	TALONT000095353	3	1069	Antisense	NIC	None	25	10	16	23
160	95358	TALONG000000160	TALONT000095358	TALONG000000160	TALONT000095358	5	1060	Antisense	NIC	None	15	11	13	21
160	95359	TALONG000000160	TALONT000095359	TALONG000000160	TALONT000095359	5	1060	Antisense	ISM	Suffix	47	23	32	56
163	95361	TALONG000000163	TALONT000095361	TALONG000000163	TALONT000095361	5	1068	Antisense	ISM	None	54	27	30	61
160	95364	TALONG000000160	TALONT000095364	TALONG000000160	TALONT000095364	6	1085	Antisense	NIC	None	122	52	111	155
160	95366	TALONG000000160	TALONT000095366	TALONG000000160	TALONT000095366	5	1059	Antisense	NIC	None	45	20	34	43
160	95367	TALONG000000160	TALONT000095367	TALONG000000160	TALONT000095367	5	1090	Antisense	NIC	None	24	11	18	33
160	95375	TALONG000000160	TALONT000095375	TALONG000000160	TALONT000095375	5	1067	Antisense	ISM	Suffix	48	15	29	50
160	95376	TALONG000000160	TALONT000095376	TALONG000000160	TALONT000095376	6	1101	Antisense	NIC	None	18	6	8	26
160	95377	TALONG000000160	TALONT000095377	TALONG000000160	TALONT000095377	5	1017	Antisense	NIC	None	15	9	11	12
160	95380	TALONG000000160	TALONT000095380	TALONG000000160	TALONT000095380	5	1061	Antisense	NIC	None	10	8	9	16
